prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
00000760.jpg,760.jpg,stas,96,151,445,476
00000761.jpg,761.jpg,stas,508,1143,6,938
00000762.jpg,762.jpg,stas,471,576,171,233
00000762.jpg,762.jpg,stas,253,353,221,299
00000762.jpg,762.jpg,stas,261,355,316,379
00000762.jpg,762.jpg,stas,119,185,414,503
00000762.jpg,762.jpg,stas,246,341,412,502
00000762.jpg,762.jpg,stas,372,452,406,529
00000762.jpg,762.jpg,stas,442,571,437,547
00000762.jpg,762.jpg,stas,1442,1550,470,580
00000762.jpg,762.jpg,stas,1231,1301,451,522
00000763.jpg,763.jpg,stas,1066,1185,193,282
00000763.jpg,763.jpg,stas,923,1063,256,391
00000764.jpg,764.jpg,stas,910,1013,310,452
00000765.jpg,765.jpg,stas,756,887,362,459
00000765.jpg,765.jpg,stas,574,672,423,517
00000765.jpg,765.jpg,stas,1191,1231,727,778
00000765.jpg,765.jpg,stas,1569,1712,28,212
00000766.jpg,766.jpg,stas,1162,1272,660,778
00000766.jpg,766.jpg,stas,878,1134,427,744
00000766.jpg,766.jpg,stas,343,880,312,734
00000766.jpg,766.jpg,stas,1285,1355,490,567
00000766.jpg,766.jpg,stas,1317,1363,358,395
00000766.jpg,766.jpg,stas,650,694,231,269
00000767.jpg,767.jpg,stas,731,817,378,493
00000767.jpg,767.jpg,stas,486,632,226,457
00000768.jpg,768.jpg,stas,767,958,288,482
00000768.jpg,768.jpg,stas,540,725,454,588
00000769.jpg,769.jpg,stas,1190,1367,604,711
00000769.jpg,769.jpg,stas,266,509,429,562
00000769.jpg,769.jpg,stas,375,442,120,169
00000770.jpg,770.jpg,stas,973,1046,129,198
00000770.jpg,770.jpg,stas,590,638,409,448
00000770.jpg,770.jpg,stas,751,1291,326,585
00000770.jpg,770.jpg,stas,1365,1487,266,382
00000770.jpg,770.jpg,stas,280,324,234,290
00000771.jpg,771.jpg,stas,965,1025,324,379
00000771.jpg,771.jpg,stas,887,972,469,594
00000771.jpg,771.jpg,stas,806,855,373,420
00000771.jpg,771.jpg,stas,864,925,578,661
00000771.jpg,771.jpg,stas,1495,1547,283,324
00000772.jpg,772.jpg,stas,1305,1463,233,431
00000772.jpg,772.jpg,stas,1007,1080,663,762
00000772.jpg,772.jpg,stas,882,930,810,869
00000772.jpg,772.jpg,stas,534,682,428,535
00000772.jpg,772.jpg,stas,236,302,356,416
00000773.jpg,773.jpg,stas,374,436,240,309
00000773.jpg,773.jpg,stas,641,701,136,196
00000773.jpg,773.jpg,stas,935,1017,450,510
00000774.jpg,774.jpg,stas,1035,1099,92,154
00000774.jpg,774.jpg,stas,1221,1344,307,394
00000774.jpg,774.jpg,stas,1151,1240,404,478
00000774.jpg,774.jpg,stas,675,740,337,399
00000774.jpg,774.jpg,stas,1141,1187,781,828
00000775.jpg,775.jpg,stas,716,829,252,396
00000775.jpg,775.jpg,stas,693,766,717,803
00000776.jpg,776.jpg,stas,930,1082,249,337
00000776.jpg,776.jpg,stas,5,84,20,81
00000776.jpg,776.jpg,stas,305,370,891,942
00000777.jpg,777.jpg,stas,556,627,215,271
00000777.jpg,777.jpg,stas,725,780,432,493
00000778.jpg,778.jpg,stas,957,999,413,466
00000778.jpg,778.jpg,stas,1571,1651,250,311
00000778.jpg,778.jpg,stas,1354,1416,140,210
00000778.jpg,778.jpg,stas,933,1022,481,625
00000779.jpg,779.jpg,stas,296,475,556,743
00000780.jpg,780.jpg,stas,618,742,317,384
00000780.jpg,780.jpg,stas,1254,1393,267,479
00000781.jpg,781.jpg,stas,619,785,332,640
00000781.jpg,781.jpg,stas,607,673,683,724
00000782.jpg,782.jpg,stas,63,199,377,454
00000782.jpg,782.jpg,stas,702,852,341,545
00000783.jpg,783.jpg,stas,605,688,566,683
00000784.jpg,784.jpg,stas,601,713,643,722
00000785.jpg,785.jpg,stas,666,933,393,645
00000786.jpg,786.jpg,stas,596,696,148,332
00000786.jpg,786.jpg,stas,616,709,428,532
00000786.jpg,786.jpg,stas,520,608,356,423
00000786.jpg,786.jpg,stas,1282,1634,43,295
00000786.jpg,786.jpg,stas,1562,1716,1,166
00000786.jpg,786.jpg,stas,387,457,411,489
00000786.jpg,786.jpg,stas,369,434,492,536
00000786.jpg,786.jpg,stas,412,498,493,634
00000786.jpg,786.jpg,stas,247,309,490,557
00000786.jpg,786.jpg,stas,240,327,81,232
00000787.jpg,787.jpg,stas,802,1006,580,866
00000787.jpg,787.jpg,stas,723,850,774,898
00000787.jpg,787.jpg,stas,1001,1209,252,444
00000787.jpg,787.jpg,stas,1272,1357,340,406
00000787.jpg,787.jpg,stas,929,1005,350,461
00000787.jpg,787.jpg,stas,640,741,596,681
00000787.jpg,787.jpg,stas,1429,1512,452,512
00000787.jpg,787.jpg,stas,1240,1276,155,196
00000787.jpg,787.jpg,stas,1461,1607,1,234
00000787.jpg,787.jpg,stas,763,930,390,562
00000787.jpg,787.jpg,stas,623,762,447,590
00000788.jpg,788.jpg,stas,547,1093,384,626
00000789.jpg,789.jpg,stas,801,856,589,639
00000789.jpg,789.jpg,stas,752,833,644,711
00000790.jpg,790.jpg,stas,760,822,614,663
00000790.jpg,790.jpg,stas,203,321,674,822
00000790.jpg,790.jpg,stas,1618,1676,303,359
00000790.jpg,790.jpg,stas,1576,1647,357,431
00000791.jpg,791.jpg,stas,961,1046,656,747
00000792.jpg,792.jpg,stas,852,993,440,606
00000793.jpg,793.jpg,stas,919,1022,561,650
00000793.jpg,793.jpg,stas,820,900,320,391
00000794.jpg,794.jpg,stas,1350,1413,400,465
00000794.jpg,794.jpg,stas,1182,1277,509,625
00000794.jpg,794.jpg,stas,425,541,521,620
00000794.jpg,794.jpg,stas,777,860,661,710
00000795.jpg,795.jpg,stas,1034,1111,313,365
00000795.jpg,795.jpg,stas,373,435,215,267
00000796.jpg,796.jpg,stas,1535,1603,754,833
00000796.jpg,796.jpg,stas,661,700,503,551
00000796.jpg,796.jpg,stas,722,857,549,606
00000797.jpg,797.jpg,stas,658,756,487,568
00000798.jpg,798.jpg,stas,1000,1042,445,513
00000798.jpg,798.jpg,stas,1088,1295,406,737
00000799.jpg,799.jpg,stas,829,1002,273,493
00000800.jpg,800.jpg,stas,1153,1261,680,776
00000800.jpg,800.jpg,stas,401,510,521,639
00000801.jpg,801.jpg,stas,1395,1456,340,389
00000802.jpg,802.jpg,stas,1017,1117,337,387
00000802.jpg,802.jpg,stas,967,1052,306,372
00000802.jpg,802.jpg,stas,852,931,331,409
00000803.jpg,803.jpg,stas,746,853,235,325
00000803.jpg,803.jpg,stas,212,436,260,410
00000804.jpg,804.jpg,stas,782,854,365,480
00000805.jpg,805.jpg,stas,765,842,381,434
00000806.jpg,806.jpg,stas,119,187,204,273
00000806.jpg,806.jpg,stas,1157,1202,173,246
00000807.jpg,807.jpg,stas,422,625,374,629
00000808.jpg,808.jpg,stas,724,979,749,909
00000809.jpg,809.jpg,stas,856,976,491,577
00000810.jpg,810.jpg,stas,868,969,334,428
00000811.jpg,811.jpg,stas,1180,1485,94,407
00000812.jpg,812.jpg,stas,11,694,362,840
00000813.jpg,813.jpg,stas,645,711,222,278
00000813.jpg,813.jpg,stas,633,695,278,348
00000814.jpg,814.jpg,stas,165,376,209,710
00000814.jpg,814.jpg,stas,1053,1133,874,942
00000815.jpg,815.jpg,stas,214,397,160,365
00000815.jpg,815.jpg,stas,1401,1500,93,158
00000815.jpg,815.jpg,stas,1228,1311,316,378
00000815.jpg,815.jpg,stas,395,487,303,383
00000816.jpg,816.jpg,stas,1325,1489,307,432
00000816.jpg,816.jpg,stas,1151,1221,245,311
00000816.jpg,816.jpg,stas,414,520,398,458
00000816.jpg,816.jpg,stas,1199,1278,323,396
00000817.jpg,817.jpg,stas,620,755,191,293
00000818.jpg,818.jpg,stas,1393,1522,124,431
00000819.jpg,819.jpg,stas,654,730,412,482
00000820.jpg,820.jpg,stas,500,550,222,269
00000820.jpg,820.jpg,stas,596,790,368,535
00000821.jpg,821.jpg,stas,633,744,331,407
00000821.jpg,821.jpg,stas,529,634,121,216
00000822.jpg,822.jpg,stas,152,250,101,229
00000822.jpg,822.jpg,stas,424,524,262,366
00000822.jpg,822.jpg,stas,135,254,302,517
00000822.jpg,822.jpg,stas,316,394,599,654
00000822.jpg,822.jpg,stas,332,383,665,733
00000823.jpg,823.jpg,stas,1067,1146,428,536
00000824.jpg,824.jpg,stas,1532,1610,428,506
00000825.jpg,825.jpg,stas,745,836,168,295
00000825.jpg,825.jpg,stas,313,402,520,638
00000826.jpg,826.jpg,stas,321,401,292,399
00000827.jpg,827.jpg,stas,252,324,721,792
00000827.jpg,827.jpg,stas,303,389,737,820
00000828.jpg,828.jpg,stas,361,466,141,239
00000828.jpg,828.jpg,stas,468,580,352,427
00000829.jpg,829.jpg,stas,171,278,556,684
00000830.jpg,830.jpg,stas,1023,1142,526,626
00000831.jpg,831.jpg,stas,696,822,359,488
00000831.jpg,831.jpg,stas,579,693,480,585
00000831.jpg,831.jpg,stas,550,603,271,340
00000831.jpg,831.jpg,stas,708,769,263,323
00000832.jpg,832.jpg,stas,1339,1558,713,844
00000833.jpg,833.jpg,stas,1025,1111,68,145
00000833.jpg,833.jpg,stas,257,332,310,414
00000834.jpg,834.jpg,stas,1055,1131,285,365
00000835.jpg,835.jpg,stas,939,1003,396,482
00000835.jpg,835.jpg,stas,384,509,360,483
00000836.jpg,836.jpg,stas,838,897,112,198
00000836.jpg,836.jpg,stas,690,762,257,337
00000836.jpg,836.jpg,stas,1540,1682,538,838
00000837.jpg,837.jpg,stas,1012,1083,635,701
00000838.jpg,838.jpg,stas,799,902,771,866
00000839.jpg,839.jpg,stas,998,1079,654,761
00000839.jpg,839.jpg,stas,524,745,707,850
00000840.jpg,840.jpg,stas,1447,1568,449,554
00000841.jpg,841.jpg,stas,206,295,444,533
00000842.jpg,842.jpg,stas,1258,1386,341,466
00000843.jpg,843.jpg,stas,822,893,662,727
00000844.jpg,844.jpg,stas,893,988,616,712
00000845.jpg,845.jpg,stas,1027,1093,406,501
00000846.jpg,846.jpg,stas,535,731,266,477
00000847.jpg,847.jpg,stas,214,288,196,248
00000848.jpg,848.jpg,stas,474,536,567,658
00000849.jpg,849.jpg,stas,475,558,384,477
00000850.jpg,850.jpg,stas,91,185,427,493
00000850.jpg,850.jpg,stas,291,382,824,884
00000851.jpg,851.jpg,stas,1439,1532,567,634
00000851.jpg,851.jpg,stas,589,664,633,685
00000852.jpg,852.jpg,stas,991,1062,651,720
00000852.jpg,852.jpg,stas,529,595,721,780
00000853.jpg,853.jpg,stas,193,276,512,587
00000853.jpg,853.jpg,stas,210,291,605,657
00000853.jpg,853.jpg,stas,283,342,595,631
00000854.jpg,854.jpg,stas,166,313,113,255
00000854.jpg,854.jpg,stas,160,307,220,358
00000855.jpg,855.jpg,stas,1316,1409,398,488
00000855.jpg,855.jpg,stas,913,1040,228,403
00000855.jpg,855.jpg,stas,853,924,384,435
00000855.jpg,855.jpg,stas,587,656,444,538
00000855.jpg,855.jpg,stas,621,669,595,638
00000856.jpg,856.jpg,stas,1008,1093,424,522
00000857.jpg,857.jpg,stas,457,613,328,426
00000858.jpg,858.jpg,stas,178,258,239,304
00000858.jpg,858.jpg,stas,610,765,685,783
00000859.jpg,859.jpg,stas,361,429,388,479
00000860.jpg,860.jpg,stas,1120,1253,226,311
00000861.jpg,861.jpg,stas,983,1119,306,471
00000862.jpg,862.jpg,stas,1376,1461,206,283
00000862.jpg,862.jpg,stas,438,536,603,693
00000863.jpg,863.jpg,stas,174,921,41,907
00000864.jpg,864.jpg,stas,147,1024,138,807
00000865.jpg,865.jpg,stas,93,388,527,800
00000866.jpg,866.jpg,stas,95,583,351,865
00000867.jpg,867.jpg,stas,312,823,100,799
00000868.jpg,868.jpg,stas,664,872,87,369
00000868.jpg,868.jpg,stas,610,712,509,652
00000868.jpg,868.jpg,stas,1257,1533,437,706
00000869.jpg,869.jpg,stas,542,633,285,348
00000869.jpg,869.jpg,stas,565,656,237,305
00000869.jpg,869.jpg,stas,631,786,139,348
00000870.jpg,870.jpg,stas,1310,1546,578,716
00000871.jpg,871.jpg,stas,164,227,199,276
00000871.jpg,871.jpg,stas,829,971,390,547
00000872.jpg,872.jpg,stas,911,973,473,551
00000873.jpg,873.jpg,stas,911,974,572,677
00000874.jpg,874.jpg,stas,555,640,249,347
00000874.jpg,874.jpg,stas,643,745,561,665
00000874.jpg,874.jpg,stas,1490,1552,679,811
00000875.jpg,875.jpg,stas,125,198,441,511
00000876.jpg,876.jpg,stas,406,484,160,239
00000876.jpg,876.jpg,stas,506,536,211,240
00000876.jpg,876.jpg,stas,1041,1098,189,293
00000877.jpg,877.jpg,stas,198,257,78,181
00000877.jpg,877.jpg,stas,1447,1527,44,112
00000877.jpg,877.jpg,stas,1117,1195,99,184
00000877.jpg,877.jpg,stas,1332,1390,199,250
00000878.jpg,878.jpg,stas,336,439,173,250
00000878.jpg,878.jpg,stas,1031,1133,817,888
00000879.jpg,879.jpg,stas,1598,1676,84,152
00000879.jpg,879.jpg,stas,1469,1558,127,228
00000879.jpg,879.jpg,stas,1250,1353,88,179
00000879.jpg,879.jpg,stas,973,1191,249,378
00000879.jpg,879.jpg,stas,520,642,410,496
00000879.jpg,879.jpg,stas,625,693,545,659
00000880.jpg,880.jpg,stas,1087,1153,323,383
00000881.jpg,881.jpg,stas,317,365,425,477
00000881.jpg,881.jpg,stas,442,494,474,509
00000881.jpg,881.jpg,stas,497,563,545,603
00000882.jpg,882.jpg,stas,154,255,734,800
00000883.jpg,883.jpg,stas,941,1024,645,736
00000884.jpg,884.jpg,stas,153,269,490,595
00000885.jpg,885.jpg,stas,195,444,105,276
00000886.jpg,886.jpg,stas,1188,1312,73,195
00000886.jpg,886.jpg,stas,1357,1597,656,878
00000887.jpg,887.jpg,stas,235,339,445,571
00000888.jpg,888.jpg,stas,679,833,625,759
00000889.jpg,889.jpg,stas,700,971,40,229
00000889.jpg,889.jpg,stas,101,473,481,891
00000890.jpg,890.jpg,stas,861,1027,152,289
00000890.jpg,890.jpg,stas,673,828,61,309
00000890.jpg,890.jpg,stas,432,799,128,521
00000890.jpg,890.jpg,stas,174,236,27,79
00000891.jpg,891.jpg,stas,444,680,20,214
00000891.jpg,891.jpg,stas,36,246,113,215
00000892.jpg,892.jpg,stas,133,1073,12,929
00000893.jpg,893.jpg,stas,1216,1486,452,910
00000893.jpg,893.jpg,stas,1480,1571,193,404
00000893.jpg,893.jpg,stas,1169,1472,12,452
00000894.jpg,894.jpg,stas,313,556,555,743
00000895.jpg,895.jpg,stas,619,703,101,196
00000895.jpg,895.jpg,stas,979,1125,776,905
00000896.jpg,896.jpg,stas,830,923,281,361
00000896.jpg,896.jpg,stas,442,512,245,336
00000897.jpg,897.jpg,stas,576,687,188,293
00000897.jpg,897.jpg,stas,455,531,216,289
00000897.jpg,897.jpg,stas,223,335,554,666
00000897.jpg,897.jpg,stas,32,243,439,665
00000898.jpg,898.jpg,stas,458,527,616,701
00000899.jpg,899.jpg,stas,1232,1420,94,258
00000900.jpg,900.jpg,stas,929,1073,517,635
00000901.jpg,901.jpg,stas,910,1008,577,716
00000902.jpg,902.jpg,stas,241,367,292,399
00000902.jpg,902.jpg,stas,1299,1372,107,221
00000903.jpg,903.jpg,stas,975,1119,361,551
00000903.jpg,903.jpg,stas,814,920,361,474
00000903.jpg,903.jpg,stas,247,329,36,102
00000904.jpg,904.jpg,stas,542,602,139,218
00000904.jpg,904.jpg,stas,409,549,133,218
00000905.jpg,905.jpg,stas,94,300,248,424
00000906.jpg,906.jpg,stas,1289,1385,416,510
00000906.jpg,906.jpg,stas,1172,1252,477,569
00000906.jpg,906.jpg,stas,1272,1352,662,737
00000906.jpg,906.jpg,stas,1322,1389,111,185
00000907.jpg,907.jpg,stas,1368,1412,294,357
00000907.jpg,907.jpg,stas,1541,1583,231,280
00000907.jpg,907.jpg,stas,1157,1242,748,824
00000908.jpg,908.jpg,stas,1421,1567,322,531
00000909.jpg,909.jpg,stas,999,1135,229,329
00000909.jpg,909.jpg,stas,824,908,615,672
00000910.jpg,910.jpg,stas,1349,1463,210,357
00000910.jpg,910.jpg,stas,1483,1579,770,876
00000911.jpg,911.jpg,stas,678,821,294,500
00000912.jpg,912.jpg,stas,960,1046,334,412
00000912.jpg,912.jpg,stas,947,1010,545,602
00000913.jpg,913.jpg,stas,1079,1230,732,838
00000913.jpg,913.jpg,stas,1508,1599,183,265
00000913.jpg,913.jpg,stas,911,978,769,841
00000913.jpg,913.jpg,stas,818,911,767,827
00000913.jpg,913.jpg,stas,833,895,676,749
00000913.jpg,913.jpg,stas,672,761,739,857
00000914.jpg,914.jpg,stas,1273,1380,441,573
00000915.jpg,915.jpg,stas,728,829,514,616
00000915.jpg,915.jpg,stas,1268,1398,699,837
00000915.jpg,915.jpg,stas,1398,1496,714,857
00000915.jpg,915.jpg,stas,1510,1560,774,856
00000915.jpg,915.jpg,stas,1562,1665,725,821
00000915.jpg,915.jpg,stas,944,1044,82,187
00000915.jpg,915.jpg,stas,1046,1123,132,221
00000915.jpg,915.jpg,stas,1136,1223,141,241
00000915.jpg,915.jpg,stas,1146,1300,240,309
00000915.jpg,915.jpg,stas,1238,1329,147,234
00000916.jpg,916.jpg,stas,1189,1333,401,523
00000917.jpg,917.jpg,stas,1554,1621,125,216
00000917.jpg,917.jpg,stas,1212,1294,47,115
00000917.jpg,917.jpg,stas,1155,1229,82,154
00000917.jpg,917.jpg,stas,1079,1162,23,107
00000918.jpg,918.jpg,stas,673,787,255,379
00000918.jpg,918.jpg,stas,221,262,243,301
00000919.jpg,919.jpg,stas,629,690,234,293
00000919.jpg,919.jpg,stas,1319,1408,467,587
00000920.jpg,920.jpg,stas,380,475,768,848
00000921.jpg,921.jpg,stas,563,611,470,537
00000922.jpg,922.jpg,stas,569,631,340,388
00000923.jpg,923.jpg,stas,738,872,434,479
00000923.jpg,923.jpg,stas,679,740,445,510
00000923.jpg,923.jpg,stas,622,695,370,439
00000923.jpg,923.jpg,stas,22,124,610,678
00000924.jpg,924.jpg,stas,1033,1297,223,496
00000925.jpg,925.jpg,stas,849,920,425,473
00000925.jpg,925.jpg,stas,568,745,673,776
00000926.jpg,926.jpg,stas,178,412,583,792
00000927.jpg,927.jpg,stas,260,385,515,632
00000928.jpg,928.jpg,stas,732,825,471,551
00000928.jpg,928.jpg,stas,214,351,540,605
00000929.jpg,929.jpg,stas,410,602,412,522
00000929.jpg,929.jpg,stas,1035,1150,237,360
00000930.jpg,930.jpg,stas,1283,1489,435,641
00000931.jpg,931.jpg,stas,1034,1121,331,393
00000932.jpg,932.jpg,stas,1325,1443,258,332
00000932.jpg,932.jpg,stas,1093,1278,222,307
00000933.jpg,933.jpg,stas,286,777,443,803
00000934.jpg,934.jpg,stas,896,994,102,198
00000934.jpg,934.jpg,stas,966,1065,193,331
00000934.jpg,934.jpg,stas,1449,1578,149,317
00000935.jpg,935.jpg,stas,567,665,269,336
00000936.jpg,936.jpg,stas,400,558,491,628
00000937.jpg,937.jpg,stas,1314,1403,579,709
00000937.jpg,937.jpg,stas,1388,1467,721,850
00000938.jpg,938.jpg,stas,87,377,182,384
00000938.jpg,938.jpg,stas,209,276,381,484
00000938.jpg,938.jpg,stas,207,411,533,688
00000938.jpg,938.jpg,stas,306,402,431,511
00000939.jpg,939.jpg,stas,1430,1582,398,458
00000940.jpg,940.jpg,stas,335,560,513,693
00000940.jpg,940.jpg,stas,284,373,634,720
00000941.jpg,941.jpg,stas,627,702,347,424
00000941.jpg,941.jpg,stas,378,580,474,600
00000942.jpg,942.jpg,stas,734,845,779,891
00000943.jpg,943.jpg,stas,677,822,432,592
00000944.jpg,944.jpg,stas,320,399,390,510
00000944.jpg,944.jpg,stas,265,487,507,714
00000945.jpg,945.jpg,stas,1365,1412,612,669
00000945.jpg,945.jpg,stas,1242,1457,655,767
00000946.jpg,946.jpg,stas,185,398,696,922
00000947.jpg,947.jpg,stas,1379,1579,1,235
00000947.jpg,947.jpg,stas,1324,1383,193,249
00000948.jpg,948.jpg,stas,395,627,584,827
00000949.jpg,949.jpg,stas,825,932,538,690
00000950.jpg,950.jpg,stas,1410,1506,71,217
00000950.jpg,950.jpg,stas,1454,1564,610,745
00000950.jpg,950.jpg,stas,1386,1439,568,652
00000951.jpg,951.jpg,stas,797,895,171,239
00000951.jpg,951.jpg,stas,831,917,268,354
00000952.jpg,952.jpg,stas,520,588,1,65
00000952.jpg,952.jpg,stas,608,707,203,259
00000952.jpg,952.jpg,stas,279,363,29,131
00000952.jpg,952.jpg,stas,66,158,21,176
00000952.jpg,952.jpg,stas,150,219,224,304
00000952.jpg,952.jpg,stas,241,371,181,370
00000952.jpg,952.jpg,stas,103,163,361,437
00000952.jpg,952.jpg,stas,387,477,484,569
00000952.jpg,952.jpg,stas,1,84,400,455
00000953.jpg,953.jpg,stas,185,284,541,643
00000954.jpg,954.jpg,stas,402,667,222,555
00000955.jpg,955.jpg,stas,1094,1190,284,382
00000955.jpg,955.jpg,stas,351,487,725,856
00000956.jpg,956.jpg,stas,95,274,234,385
00000956.jpg,956.jpg,stas,334,383,113,185
00000956.jpg,956.jpg,stas,297,345,220,262
00000957.jpg,957.jpg,stas,84,283,213,316
00000957.jpg,957.jpg,stas,88,171,318,376
00000957.jpg,957.jpg,stas,817,949,618,747
00000957.jpg,957.jpg,stas,1556,1656,174,278
00000957.jpg,957.jpg,stas,90,246,778,876
00000958.jpg,958.jpg,stas,950,1258,296,554
00000958.jpg,958.jpg,stas,1479,1602,654,756
00000959.jpg,959.jpg,stas,647,869,316,468
00000959.jpg,959.jpg,stas,640,703,467,531
00000960.jpg,960.jpg,stas,1412,1569,174,263
00000960.jpg,960.jpg,stas,1342,1422,150,209
00000960.jpg,960.jpg,stas,1266,1328,159,228
00000960.jpg,960.jpg,stas,1208,1246,191,235
00000960.jpg,960.jpg,stas,1227,1350,260,351
00000960.jpg,960.jpg,stas,802,917,611,771
00000960.jpg,960.jpg,stas,1202,1250,524,587
00000960.jpg,960.jpg,stas,782,834,380,448
00000961.jpg,961.jpg,stas,1012,1071,50,100
00000961.jpg,961.jpg,stas,384,516,410,602
00000961.jpg,961.jpg,stas,483,611,633,767
00000961.jpg,961.jpg,stas,485,555,552,613
00000961.jpg,961.jpg,stas,547,746,58,210
00000961.jpg,961.jpg,stas,434,482,314,381
00000962.jpg,962.jpg,stas,701,1049,162,449
00000962.jpg,962.jpg,stas,747,811,101,158
00000963.jpg,963.jpg,stas,975,1374,95,403
00000964.jpg,964.jpg,stas,1150,1439,629,777
00000965.jpg,965.jpg,stas,1178,1298,331,449
00000966.jpg,966.jpg,stas,1411,1574,413,687
00000966.jpg,966.jpg,stas,1499,1575,244,311
00000967.jpg,967.jpg,stas,497,595,615,692
00000968.jpg,968.jpg,stas,232,335,699,804
00000969.jpg,969.jpg,stas,282,461,314,476
00000970.jpg,970.jpg,stas,855,1229,161,622
00000971.jpg,971.jpg,stas,486,657,405,533
00000972.jpg,972.jpg,stas,1199,1307,317,418
00000972.jpg,972.jpg,stas,431,575,214,361
00000973.jpg,973.jpg,stas,840,947,370,447
00000973.jpg,973.jpg,stas,505,569,406,482
00000974.jpg,974.jpg,stas,388,568,666,774
00000975.jpg,975.jpg,stas,53,366,368,743
00000975.jpg,975.jpg,stas,1093,1373,392,601
00000975.jpg,975.jpg,stas,1346,1518,633,824
00000976.jpg,976.jpg,stas,254,362,323,456
00000977.jpg,977.jpg,stas,220,282,406,493
00000977.jpg,977.jpg,stas,128,247,836,903
00000978.jpg,978.jpg,stas,566,679,707,862
00000979.jpg,979.jpg,stas,914,977,148,268
00000980.jpg,980.jpg,stas,1022,1112,524,641
00000981.jpg,981.jpg,stas,830,893,525,576
00000982.jpg,982.jpg,stas,1187,1317,521,736
00000983.jpg,983.jpg,stas,976,1121,457,616
00000984.jpg,984.jpg,stas,822,900,100,174
00000985.jpg,985.jpg,stas,1118,1169,115,171
00000986.jpg,986.jpg,stas,401,716,284,680
00000987.jpg,987.jpg,stas,253,511,267,448
00000988.jpg,988.jpg,stas,769,1013,271,687
00000989.jpg,989.jpg,stas,774,841,350,399
00000990.jpg,990.jpg,stas,449,544,263,394
00000991.jpg,991.jpg,stas,255,532,90,715
00000992.jpg,992.jpg,stas,1520,1656,623,771
00000993.jpg,993.jpg,stas,1511,1697,27,185
00000994.jpg,994.jpg,stas,1330,1501,578,729
00000994.jpg,994.jpg,stas,1024,1342,462,644
00000994.jpg,994.jpg,stas,763,1028,279,552
00000994.jpg,994.jpg,stas,679,763,246,398
00000994.jpg,994.jpg,stas,24,229,380,625
00000995.jpg,995.jpg,stas,1418,1589,425,578
00000996.jpg,996.jpg,stas,755,1133,337,551
00000997.jpg,997.jpg,stas,561,914,176,469
00000997.jpg,997.jpg,stas,332,511,525,768
00000997.jpg,997.jpg,stas,73,319,210,472
00000998.jpg,998.jpg,stas,438,549,15,105
00000999.jpg,999.jpg,stas,876,1033,399,551
00001000.jpg,1000.jpg,stas,1165,1225,173,245
00001000.jpg,1000.jpg,stas,1258,1364,493,583
00001000.jpg,1000.jpg,stas,913,1225,588,790
00001000.jpg,1000.jpg,stas,1149,1203,803,879
00001000.jpg,1000.jpg,stas,1256,1314,654,757
00001000.jpg,1000.jpg,stas,1002,1077,814,893
00001000.jpg,1000.jpg,stas,1338,1391,683,746
00001001.jpg,1001.jpg,stas,1199,1258,462,537
00001001.jpg,1001.jpg,stas,508,601,521,614
00001002.jpg,1002.jpg,stas,703,854,543,639
00001002.jpg,1002.jpg,stas,669,728,643,678
00001003.jpg,1003.jpg,stas,91,145,371,428
00001003.jpg,1003.jpg,stas,186,288,668,744
00001003.jpg,1003.jpg,stas,305,345,767,811
00001003.jpg,1003.jpg,stas,1490,1557,293,392
00001004.jpg,1004.jpg,stas,728,802,620,718
00001004.jpg,1004.jpg,stas,431,619,387,540
00001005.jpg,1005.jpg,stas,1005,1165,72,170
00001005.jpg,1005.jpg,stas,807,879,141,187
00001005.jpg,1005.jpg,stas,811,989,70,191
00001006.jpg,1006.jpg,stas,858,1033,221,426
00001007.jpg,1007.jpg,stas,629,710,693,790
00001008.jpg,1008.jpg,stas,786,1136,288,813
00001009.jpg,1009.jpg,stas,708,1117,480,716
00001009.jpg,1009.jpg,stas,642,932,188,395
00001010.jpg,1010.jpg,stas,920,1011,454,572
00001010.jpg,1010.jpg,stas,450,835,265,555
00001010.jpg,1010.jpg,stas,528,925,484,771
00001011.jpg,1011.jpg,stas,224,405,701,847
00001011.jpg,1011.jpg,stas,403,1355,209,892
00001011.jpg,1011.jpg,stas,1214,1357,807,942
00001012.jpg,1012.jpg,stas,57,527,603,903
00001013.jpg,1013.jpg,stas,230,375,562,701
00001013.jpg,1013.jpg,stas,1016,1161,583,677
00001013.jpg,1013.jpg,stas,1331,1510,644,773
00001014.jpg,1014.jpg,stas,1067,1169,794,890
00001015.jpg,1015.jpg,stas,1461,1541,190,265
00001015.jpg,1015.jpg,stas,1356,1620,310,815
00001016.jpg,1016.jpg,stas,350,676,48,617
00001016.jpg,1016.jpg,stas,78,340,91,547
00001016.jpg,1016.jpg,stas,80,306,616,922
00001016.jpg,1016.jpg,stas,33,101,45,110
00001017.jpg,1017.jpg,stas,1005,1127,435,628
00001017.jpg,1017.jpg,stas,421,689,57,832
00001017.jpg,1017.jpg,stas,205,366,235,548
00001017.jpg,1017.jpg,stas,23,179,457,610
00001017.jpg,1017.jpg,stas,44,251,671,896
00001018.jpg,1018.jpg,stas,996,1254,54,274
00001018.jpg,1018.jpg,stas,1161,1430,399,887
00001019.jpg,1019.jpg,stas,827,987,490,794
00001019.jpg,1019.jpg,stas,1014,1128,637,918
00001020.jpg,1020.jpg,stas,980,1080,540,623
